sigma_theta,sigma_d,sigma_n,theta0,d0,n,theta1,d1,delta_theta,delta_d,sigma_theta,sigma_d,sigma_n,theta0,d0,n,theta1,d1,delta_theta,delta_d,sigma_theta,sigma_d,sigma_n,theta0,d0,n,theta1,d1,delta_theta,delta_d,sigma_theta,sigma_d,sigma_n,theta0,d0,n,theta1,d1,delta_theta,delta_d
3.7146241347373291e-06,0.012534199174823884,20.260000000000002,-0.075111076519774694,371.50346915668672,618.79999999999995,-0.076731706177815759,368.97649827835454,2.5269708783321789,0.0016206296580410645,2.1609094842374649e-08,0.00020623458173682176,6.6400000000000006,-0.05768361163474596,284.63489042288631,363.39999999999998,-0.059843497588676416,284.57929232751565,0.055598095370669398,0.0021598859539304557
4.4823977382751516e-06,0.033396110952594184,40.547499999999999,-0.070722341607418485,373.22330930532496,635.54999999999995,-0.072356348287106464,370.67610865712902,2.5472006481959397,0.0016340066796879799,1.0562166561801161e-08,0.00015269520445109616,6.8875000000000002,-0.055184103922230422,282.52667938430778,345.25,-0.057368460570896077,282.54135076482828,0.014671380520496768,0.0021843566486656543
3.9273416546695586e-06,0.031018887155433238,64.840000000000003,-0.071432369059483664,373.33779544915973,633.39999999999998,-0.073061884502618107,370.78242754765017,2.5553679015095554,0.0016295154431344439,1.0845078008816712e-08,0.00021346719981705354,9.2399999999999984,-0.055514630931974597,282.16236398900361,343.39999999999998,-0.057700754431139097,282.18369419607188,0.021330207068274376,0.0021861234991644996
4.6526145599568162e-06,0.041718985370626613,43.989999999999995,-0.063374661533720386,373.28735289258941,653.89999999999998,-0.065047641116524252,370.78828782956981,2.4990650630196001,0.0016729795828038657,8.4974612615184955e-09,0.00024358902018305819,6.7474999999999996,-0.047720333575586929,282.18613570411583,329.55000000000001,-0.049932041870645073,282.26298200516362,0.076846301047794441,0.0022117082950581443
2.9482304398399708e-06,0.03641892703165716,43.347499999999989,-0.064029121344178916,373.22427377987918,639.04999999999995,-0.065698990041203942,370.7225932976034,2.5016804822757877,0.0016698686970250259,7.7028295746544464e-09,0.00035926859207930804,6.7899999999999991,-0.050564085059272477,280.97306647369425,336.10000000000002,-0.052776208437469004,281.05956618399546,0.086499710301211508,0.002212123378196526
2.7248119343056396e-06,0.030261870675824233,75.547500000000014,-0.060325871578262955,373.83369175563899,630.04999999999995,-0.062011682351303894,371.33945108703409,2.4942406686049026,0.0016858107730409397,8.8363879240135496e-09,0.00024270265219946256,5.6474999999999991,-0.04523290617577351,278.70444317533435,350.44999999999999,-0.047482044871815718,278.88573398819301,0.18129081285866278,0.0022491386960422077
2.0537988277410914e-06,0.027609779868866664,44.927500000000009,-0.063291462572603846,374.57447187207015,627.85000000000002,-0.064956743080262155,372.03846632743461,2.5360055446355432,0.0016652805076583094,1.4137612606172267e-08,0.00021933352398141332,8.1474999999999991,-0.047746422742273323,276.72466588778303,345.44999999999999,-0.050003093711053402,276.93701125272463,0.21234536494159784,0.0022566709687800793
3.2243886554438919e-06,0.01333179732979364,31.139999999999997,-0.074283206455077036,375.21163651768438,634.60000000000002,-0.075886394328618101,372.58228304305726,2.6293534746271234,0.0016031878735410648,9.2958795049607665e-09,0.00025151818948722718,7.3875000000000002,-0.058654684394168419,276.04777878890178,340.75,-0.060877255925178661,276.19809755141404,0.1503187625122564,0.0022225715310102423
2.4093093834389962e-06,0.024538923076893794,44.239999999999995,-0.063966527954017749,374.36981623055027,631.60000000000002,-0.065629512417711477,371.83518131491792,2.5346349156323527,0.0016629844636937285,2.5859695531415891e-08,0.00021687725435023722,7.5474999999999994,-0.048063373219780915,276.22892235522005,344.94999999999999,-0.050322980847871505,276.45129385530788,0.22237150008783146,0.0022596076280905902
1.8034441444628451e-06,0.014241952280283817,48.209999999999994,-0.054958209356505347,373.61555909374272,620.29999999999995,-0.056674168695691626,371.16419789769805,2.4513611960446724,0.0017159593391862793,1.7629319553110745e-08,0.0003685386383023499,13.789999999999997,-0.04005028774018695,275.62473945953059,357.10000000000002,-0.04234425637817097,275.9200360980239,0.295296638493312,0.0022939686379840202
1.9767622043057916e-06,0.013612765373712154,35.427500000000009,-0.057461217798110066,376.68157527272911,604.14999999999998,-0.059143690159469804,374.12382305769415,2.5577522150349523,0.0016824723613597381,7.2228969428967377e-09,0.00016561525601165586,12.547499999999999,-0.040113975896529062,273.67850826743427,348.44999999999999,-0.042391550784756281,274.02159876331018,0.34309049587591289,0.0022775748882272184
2.1385893261516733e-06,0.014128472606865242,46.647500000000001,-0.064416839849582991,375.92580161232479,615.95000000000005,-0.066067647750208,373.34276303595794,2.583038576366846,0.0016508079006250093,1.2922036390442285e-08,0.00019495956691597258,6.7099999999999991,-0.048480899777136835,273.36146570613499,341.69999999999999,-0.050735725855101735,273.65158545896577,0.29011975283077618,0.0022548260779648999
1.5892615020448335e-06,0.020501135501049355,16.147500000000001,-0.073936565645961433,375.49664510764057,635.95000000000005,-0.075539893308548309,372.86134774140595,2.6352973662346244,0.0016033276625868759,8.2849829936325363e-09,0.00016025677468006928,3.8474999999999993,-0.057250250898505571,272.82558474672885,332.44999999999999,-0.059482572341579436,273.06508589732141,0.2395011505925595,0.0022323214430738647
1.575287834726633e-06,0.0060648948150386585,56.6875,-0.087644710319402047,375.31145153574454,603.75,-0.089133848024557497,372.59164539045054,2.719806145294001,0.0014891377051554494,1.5734963854736708e-08,0.00016902440498754999,3.6400000000000006,-0.071550399291809313,272.37661340015092,316.60000000000002,-0.073742014122960706,272.52312550602693,0.14651210587601327,0.0021916148311513922
2.9039081100034087e-06,0.016800434948927329,38.627500000000005,-0.090020209172038207,374.85660909983278,598.64999999999998,-0.091502321331875774,372.13776135804119,2.7188477417915919,0.0014821121598375675,1.4171795966002939e-08,0.00012856926543996871,4.5275000000000007,-0.07332223129386975,271.40311297629415,312.85000000000002,-0.075515155500182632,271.56033188273619,0.15721890644203995,0.0021929242063128823
4.1943138111990807e-06,0.011503639527220541,39.827500000000008,-0.096227333694167194,374.5966331451051,589.14999999999998,-0.097679125244182444,371.85328034250301,2.7433528026020895,0.0014517915500152495,5.7239493509364248e-09,0.00013580430149132261,2.3474999999999993,-0.077671580097479681,269.71515984899042,328.94999999999999,-0.079862190990490051,269.88159715916157,0.1664373101711476,0.0021906108930103696
2.7446094876158456e-06,0.014066362833219302,44.539999999999999,-0.098713213978160089,374.32986241375869,590.39999999999998,-0.10015477576666901,371.58143043608447,2.7484319776742154,0.0014415617885089188,1.3805959075817302e-08,5.5030740232830293e-05,5.4275000000000002,-0.081311837854825056,269.51094784651866,323.85000000000002,-0.083492016114184137,269.65580957181118,0.14486172529251462,0.0021801782593590807
1.9020729660205752e-06,0.0079908675236169992,41.727500000000006,-0.089304091323160514,372.35862496198388,587.85000000000002,-0.090821666030117473,369.71615210465177,2.642472857332109,0.001517574706956959,8.3912715459530554e-09,0.00019076808997127234,10.527499999999998,-0.072287042806996132,270.87867402180626,315.14999999999998,-0.074486901969816416,271.05613013029421,0.17745610848794513,0.0021998591628202835
9.532569779458703e-07,0.0087622128310907519,26.75,-0.088487000707153901,373.29089917962585,596.5,-0.089997276427646988,370.62552372226077,2.6653754573650872,0.0015102757204930872,7.0462731611316351e-09,0.00010120506475803923,7.0399999999999991,-0.071271654113968436,269.61005210647306,320.39999999999998,-0.073483713506603959,269.82564338654191,0.21559128006884976,0.0022120593926355236
1.034844611614591e-06,0.0068654779123856939,15.539999999999997,-0.095698632940914699,372.69675270109894,595.60000000000002,-0.097176557482592726,370.01141766419141,2.6853350369075315,0.0014779245416780273,1.1247814788798904e-08,0.000324659820371477,5.7474999999999996,-0.078302918091033041,269.78068197595843,327.55000000000001,-0.080491050231038974,269.94093540623572,0.16025343027729377,0.0021881321400059328
1.1078767879154289e-06,0.0061777401517616919,30.327500000000004,-0.083570420304462406,372.15843648080397,589.35000000000002,-0.085141639202202232,369.55480547431057,2.6036310064934014,0.0015712188977398261,6.9448103438467269e-09,0.00021253921293837768,9.5999999999999996,-0.066037252369120031,269.99869952877992,319.0,-0.068263434461123068,270.24297416803631,0.24427463925638904,0.0022261820920030373
